State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
North Carolina,1962,4731000,201.5,7.900000095,7.699999809,17.70000076,168.3000031,1029.5,310.7999878,626.5,92.09999847
North Carolina,1963,4760000,210.8999939,8.199999809,7.300000191,19,176.3999939,1089.900024,335,648.7000122,106.0999985
North Carolina,1964,4852000,254.3999939,8,9.600000381,22.70000076,214.1999969,1244.800049,399.2000122,732.7999878,112.8000031
North Carolina,1965,4914000,259.6000061,8.300000191,9.100000381,23,219.1000061,1308.900024,409.2999878,779.5999756,120
North Carolina,1966,5000000,295.5,9.199999809,10.80000019,24.29999924,251.3000031,1408.699951,442.7000122,825.2000122,140.8999939
North Carolina,1967,5029000,318.1000061,9.899999619,11.30000019,32.09999847,264.7999878,1574.199951,516.2999878,911.7999878,146.1000061
North Carolina,1968,5135000,351,10.19999981,11.30000019,37.59999847,291.8999939,1655.900024,539.7000122,962.7999878,153.3000031
North Carolina,1969,5205000,348.1000061,11.30000019,11.89999962,43.09999847,281.7999878,1903.599976,611,1126.099976,166.5
North Carolina,1970,5082059,370.2000122,11.69999981,12.89999962,52.29999924,293.2000122,2272.5,765.7999878,1338.900024,167.8000031
North Carolina,1971,5146000,387.7000122,11.80000019,14.80000019,55.29999924,305.7999878,2341.5,813.0999756,1362.400024,166.1000061
North Carolina,1972,5214000,423.6000061,13.5,14.60000038,66.19999695,329.2999878,2235.5,812.7000122,1257.699951,165.1999969
North Carolina,1973,5273000,437.7999878,13,16.10000038,71.40000153,337.3999939,2374,892,1308.199951,173.8000031
North Carolina,1974,5363000,488.8999939,11.69999981,15.5,92.30000305,369.3999939,3022.300049,1186.900024,1647.099976,188.3000031
North Carolina,1975,5451000,436.5,12.39999962,16.20000076,82.19999695,325.6000061,3380.300049,1285.099976,1909.199951,186
North Carolina,1976,5469000,403.3999939,11.10000038,15.30000019,70.59999847,306.3999939,3477.800049,1175.5,2124,178.3000031
North Carolina,1977,5525000,407.1000061,10.60000038,17,61.29999924,318.2999878,3384,1154.099976,2037.800049,192.1000061
North Carolina,1978,5577000,413.3999939,10.80000019,18.39999962,65.90000153,318.3999939,3468.699951,1184,2083.399902,201.3000031
North Carolina,1979,5606000,446.1000061,10.69999981,20.29999924,77.19999695,337.8999939,3926.399902,1296.599976,2406.399902,223.3999939
North Carolina,1980,5843665,455,10.60000038,22.70000076,82.30000305,339.3999939,4185.5,1422.900024,2546.399902,216.1000061
North Carolina,1981,5951000,436.7000122,9.100000381,22.70000076,80.80000305,324.1000061,4083.5,1336.699951,2548.800049,198.1000061
North Carolina,1982,6019000,446.2999878,9.100000381,22,85.90000153,329.5,4096.899902,1309,2603.399902,184.5
North Carolina,1983,6082000,409.6000061,8.100000381,21.89999962,79.59999847,300,3774.100098,1189.5,2418.100098,166.5
North Carolina,1984,6165000,403.6000061,8.699999809,21.60000038,74.80000305,298.5,3640.5,1131.300049,2330.899902,178.3000031
North Carolina,1985,6255000,420.8999939,8.300000191,23.79999924,78.19999695,310.6000061,3700.5,1150.800049,2358.600098,191
North Carolina,1986,6331000,475.8999939,8.100000381,26.39999962,87.69999695,353.6000061,3856,1225,2422.699951,208.3000031
North Carolina,1987,6413000,484,8.100000381,29.10000038,93.90000153,352.8999939,4165.899902,1356.099976,2586,223.8000031
North Carolina,1988,6526000,501.8999939,7.800000191,28.10000038,108.5999985,357.3999939,4360.399902,1391.199951,2718.800049,250.3999939
North Carolina,1989,6571000,546.4000244,8.899999619,29.89999962,133.5,374.1000061,4707.399902,1503.5,2918.600098,285.2999878
North Carolina,1990,6628637,623.5,10.69999981,34.29999924,152.1000061,426.3999939,4862.299805,1530.400024,3048.300049,283.7000122
North Carolina,1991,6737000,658.4000244,11.39999962,34.59999847,178,434.3999939,5230.299805,1692.300049,3238.699951,299.2999878
North Carolina,1992,6843000,681,10.60000038,35.90000153,186.8000031,447.7000122,5121.200195,1653,3181.600098,286.6000061
North Carolina,1993,6945000,679.2999878,11.30000019,34.29999924,192.3999939,441.2999878,4973,1515.800049,3168.800049,288.5
North Carolina,1994,7070000,655,10.89999962,33,181.1999969,429.8999939,4970.299805,1472.699951,3195.699951,301.8999939
North Carolina,1995,7195000,646.4000244,9.399999619,32.20000076,179.1999969,425.5,4993.100098,1417.599976,3264.899902,310.6000061
North Carolina,1996,7323000,588.0999756,8.5,31.29999924,163.8999939,384.5,4938.100098,1345.599976,3257,335.5
North Carolina,1997,7425000,607,8.300000191,31.60000038,172.6000061,394.5,4884.5,1346.800049,3208.5,329.2000122
North Carolina,1998,7546000,579.4000244,8.100000381,30.60000038,160.8000031,379.8999939,4742.799805,1324.599976,3092,326.2000122
North Carolina,1999,7651000,542.0999756,7.199999809,28.20000076,158,348.7000122,4633.299805,1286.900024,3012.199951,334.2999878
North Carolina,2000,8049313,497.6000061,7,27.10000038,156.5,307,4421.799805,1216.099976,2891.800049,313.8999939
North Carolina,2001,8186268,494.2999878,6.199999809,25.39999962,162.5,300.2000122,4443.700195,1244.599976,2898,301.1000061
North Carolina,2002,8305820,471,6.599999905,26.39999962,146.8999939,291,4258.600098,1198.400024,2760.800049,299.3999939
North Carolina,2003,8407248,454.8999939,6.099999905,25.39999962,145.5,278,4278,1197.599976,2760.5,319.8999939
North Dakota,1960,632446,14.19999981,0.5,2.200000048,6.300000191,5.199999809,876.7999878,198,610.7999878,68
North Dakota,1961,640000,25,0.899999976,5.199999809,10.60000038,8.300000191,868.2999878,200.8999939,597.2000122,70.19999695
North Dakota,1962,642000,19.89999962,1.200000048,4.199999809,6.199999809,8.300000191,934.4000244,189.6000061,661.4000244,83.5
North Dakota,1963,634000,28.70000076,2.099999905,3.5,9.600000381,13.60000038,1010.700012,190.3999939,724,96.40000153
North Dakota,1964,645000,35.5,0.899999976,7,8.699999809,18.89999962,1056.900024,239.6999969,726.7000122,90.5
North Dakota,1965,652000,34.20000076,0.899999976,5.099999905,4.599999905,23.60000038,1032.099976,206.6999969,748.5,76.80000305
North Dakota,1966,650000,35.5,1.799999952,4.300000191,6.199999809,23.20000076,1171.5,221.3999939,862.9000244,87.19999695
North Dakota,1967,639000,29,0.200000003,4.699999809,5.800000191,18.29999924,1370.400024,241.1999969,1046.900024,82.30000305
North Dakota,1968,625000,27.70000076,1.100000024,4.599999905,5.800000191,16.20000076,1377.400024,239,1057.800049,80.59999847
North Dakota,1969,615000,35.79999924,0.200000003,4.099999905,7.199999809,24.39999962,1450.099976,249.3000031,1105.699951,95.09999847
North Dakota,1970,617761,34.20000076,0.5,6.199999809,6.5,21,1672.300049,286.3999939,1295,91
North Dakota,1971,625000,38.09999847,1.299999952,4.199999809,7.5,25.10000038,2012.300049,339.7999878,1585.800049,86.69999695
North Dakota,1972,632000,45.90000153,1.299999952,4.900000095,8.899999619,30.89999962,1941.900024,357.1000061,1494.099976,90.69999695
North Dakota,1973,640000,60.79999924,0.800000012,7.300000191,7.300000191,45.29999924,2017.699951,383.3999939,1502.800049,131.3999939
North Dakota,1974,637000,50.09999847,1.399999976,7.800000191,12.89999962,27.89999962,2110,433,1544.699951,132.3000031
North Dakota,1975,635000,53.09999847,0.800000012,5.800000191,14.30000019,32.09999847,2284.100098,539.2000122,1614.300049,130.6000061
North Dakota,1976,643000,71.90000153,1.399999976,5.599999905,16.20000076,48.70000076,2442.5,478.5,1804.5,159.3999939
North Dakota,1977,653000,67.09999847,0.899999976,9,13.30000019,43.79999924,2433.800049,446.1000061,1843,144.6999969
North Dakota,1978,652000,67,1.200000048,8.899999619,15.60000038,41.29999924,2338.300049,423,1767.199951,148.1999969
North Dakota,1979,657000,61.29999924,1.5,8.199999809,9.899999619,41.70000076,2694.5,461,2071.100098,162.3999939
North Dakota,1980,652437,54,1.200000048,9.5,7.699999809,35.59999847,2909.699951,488.2999878,2242.199951,179.1999969
North Dakota,1981,658000,67.5,2.299999952,8.699999809,12.89999962,43.59999847,2923.600098,500.6000061,2258.199951,164.6999969
North Dakota,1982,670000,61.79999924,0.699999988,9.899999619,12.69999981,38.5,2586.300049,458.7999878,1987.199951,140.3000031
North Dakota,1983,680000,53.70000076,2.099999905,12.5,7.800000191,31.29999924,2621.800049,436.2999878,2056.300049,129.1000061
North Dakota,1984,686000,53.59999847,1.200000048,13.10000038,7.699999809,31.60000038,2529.699951,399.1000061,2019.800049,110.8000031
North Dakota,1985,685000,47,1,7.300000191,6.400000095,32.29999924,2632.399902,427,2087.199951,118.1999969
North Dakota,1986,679000,51.29999924,1,11.60000038,6.900000095,31.70000076,2554.199951,385.1000061,2049.199951,119.9000015
North Dakota,1987,672000,56.79999924,1.5,9.399999619,7.599999905,38.40000153,2776.199951,455.3999939,2197.600098,123.1999969
North Dakota,1988,663000,59.09999847,1.799999952,11.19999981,8.100000381,38,2668.899902,437.7000122,2112.699951,118.5999985
North Dakota,1989,660000,63.20000076,0.600000024,11.80000019,9.199999809,41.5,2497.699951,358.8999939,2025.800049,113
North Dakota,1990,638800,73.90000153,0.800000012,17.79999924,7.800000191,47.40000153,2848.5,426.6000061,2288.800049,133.1000061
North Dakota,1991,635000,65.40000153,1.100000024,18.29999924,8,38,2728.5,372.7999878,2229,126.8000031
North Dakota,1992,636000,83.30000305,1.899999976,23.29999924,7.900000095,50.29999924,2820,391,2279.600098,149.3999939
North Dakota,1993,635000,82.19999695,1.700000048,23.5,8.300000191,48.70000076,2738.100098,373.2000122,2216.199951,148.6999969
North Dakota,1994,638000,81.80000305,0.200000003,23.39999962,11.10000038,47.20000076,2654.100098,324.5,2178.5,151.1000061
North Dakota,1995,641000,86.69999695,0.899999976,22.79999924,10,53,2779.600098,350.7000122,2249.800049,179.1000061
North Dakota,1996,644000,84,2.200000048,24.10000038,11,46.70000076,2585.100098,309.2000122,2085.899902,190.1000061
North Dakota,1997,641000,87.19999695,0.899999976,24.79999924,6.400000095,55.09999847,2624.199951,358.7999878,2085.300049,180
North Dakota,1998,638000,89.30000305,1.100000024,33.20000076,10.19999981,44.79999924,2591.699951,356.3999939,2058.600098,176.6000061
North Dakota,1999,634000,66.90000153,1.600000024,22.39999962,8.800000191,34.09999847,2326.199951,368.6000061,1794.199951,163.3999939
North Dakota,2000,642200,81.40000153,0.600000024,26.29999924,8.699999809,45.79999924,2206.600098,325.8999939,1727.199951,153.5
North Dakota,2001,634448,79.59999847,1.100000024,25.79999924,9.5,43.20000076,2338.100098,341.2000122,1825.699951,171.1999969
North Dakota,2002,633911,78.19999695,0.800000012,25.70000076,9.100000381,42.59999847,2328.699951,353.7999878,1814.300049,160.6000061
North Dakota,2003,633837,77.80000305,1.899999976,23.79999924,8,44,2096.100098,306.2000122,1619.800049,170.1000061
Nebraska,1960,1411330,41.79999924,2.299999952,4.199999809,17.89999962,17.39999962,1177.800049,231.5,820.9000244,125.4000015
Nebraska,1961,1431000,41,2.400000095,3.299999952,16.39999962,18.89999962,1240.800049,260.7000122,864.5999756,115.5999985
Nebraska,1962,1484000,42.90000153,1.5,6.300000191,18.5,16.60000038,1249.099976,262.3999939,865.5999756,121
Nebraska,1963,1460000,40.5,2,7,15.5,16,1390.5,293.7999878,971.2999878,125.4000015
Nebraska,1964,1480000,52.40000153,2.299999952,5.699999809,20.70000076,23.70000076,1549.300049,326.5,1074,148.8000031
Nebraska,1965,1477000,57.70000076,2.400000095,5.099999905,21.89999962,28.20000076,1774.099976,384.7999878,1226.5,162.8000031
Nebraska,1966,1456000,64.59999847,1.799999952,6.699999809,24.89999962,31.29999924,1861,420.1000061,1267,173.8000031
Nebraska,1967,1435000,113.1999969,2.700000048,8.199999809,38.70000076,63.59999847,1979.599976,491.7000122,1299.699951,188.1999969
Nebraska,1968,1437000,146.3000031,2.299999952,7.199999809,49.59999847,87.30000305,2261.699951,507.3999939,1451.800049,302.3999939
Nebraska,1969,1449000,158.8999939,2.5,6.800000191,51.79999924,97.80000305,2292.399902,482.2999878,1525.599976,284.5
Nebraska,1970,1483791,184.1000061,3,9.300000191,57.29999924,114.5,2368.899902,504.5,1572.5,291.8999939
Nebraska,1971,1512000,155.8000031,2.599999905,14,36,103.1999969,2383.100098,551.4000244,1577.099976,254.6000061
Nebraska,1972,1525000,173,2.900000095,13.89999962,52.70000076,103.5,2455.5,556.7000122,1637.199951,261.6000061
Nebraska,1973,1542000,185.3999939,4.300000191,16.5,62.5,102.0999985,2625.800049,637.4000244,1685.699951,302.7000122
Nebraska,1974,1543000,239.6000061,3.599999905,18.89999962,91,126.1999969,3104.699951,773.7999878,2053.5,277.5
Nebraska,1975,1546000,257.7999878,4.300000191,19.20000076,90.40000153,143.8999939,3356.199951,760.2000122,2365,231
Nebraska,1976,1553000,210.5,2.900000095,20.5,63,124.0999985,3351.399902,684.2000122,2433.699951,233.5
Nebraska,1977,1561000,199.3999939,3.900000095,18.10000038,64.69999695,112.6999969,3325.199951,760,2316.100098,249.1000061
Nebraska,1978,1565000,190.5,3,18.29999924,64.90000153,104.4000015,3250.699951,746.7999878,2287.199951,216.8000031
Nebraska,1979,1574000,225.8999939,4.099999905,21.5,73.5,126.8000031,3767.199951,813.5,2680.699951,272.8999939
Nebraska,1980,1563921,224.6000061,4.400000095,23.20000076,82.19999695,114.6999969,4080.600098,915.4000244,2921.600098,243.6000061
Nebraska,1981,1576000,181.5,3.099999905,20.5,70.69999695,87.19999695,3996,912.5999756,2875.899902,207.5
Nebraska,1982,1586000,229.6000061,2,20.70000076,61.90000153,145,3721.199951,811.2999878,2732.100098,177.8999939
Nebraska,1983,1597000,217.6999969,2.599999905,21.20000076,49.79999924,144,3569.899902,777,2631.600098,161.3999939
Nebraska,1984,1606000,225.8000031,3.400000095,23.70000076,43.20000076,155.6000061,3270.600098,643.7999878,2482.899902,144
Nebraska,1985,1606000,237.8999939,2.900000095,23.39999962,48.5,163.1000061,3456.699951,730.4000244,2570.199951,156
Nebraska,1986,1598000,262.6000061,3.099999905,24.60000038,51.09999847,183.6999969,3593.100098,748.2000122,2677.300049,167.6000061
Nebraska,1987,1594000,251.1999969,3.5,21.60000038,47.09999847,179,3880.399902,847.9000244,2866.5,165.8999939
Nebraska,1988,1601000,273.2000122,3.599999905,24,56.09999847,189.3999939,3866.800049,765.2000122,2912.800049,188.8000031
Nebraska,1989,1611000,279.5,2.5,23.60000038,52,201.3999939,3812.100098,745.5,2880.399902,186.1999969
Nebraska,1990,1578385,330,2.700000048,30,51.09999847,246.1999969,3883.100098,723.7999878,2981.100098,178.1999969
Nebraska,1991,1593000,334.6000061,3.299999952,28.10000038,54,249.1999969,4019.5,726.5999756,3080.399902,212.6000061
Nebraska,1992,1606000,348.6000061,4.199999809,31.39999962,56.70000076,256.2000122,3975.5,714.5999756,3060,200.8000031
Nebraska,1993,1607000,377.7999878,3.900000095,27.79999924,62.40000153,283.6000061,3903.199951,663.5,2912.899902,326.7999878
Nebraska,1994,1623000,389.5,3.099999905,30.79999924,75.40000153,280.2000122,4050.899902,675.5,2991.199951,384.2000122
Nebraska,1995,1637000,382,2.900000095,19.39999962,65.19999695,294.5,4162.5,631.9000244,3179.199951,351.3999939
Nebraska,1996,1652000,434.7000122,2.900000095,27.10000038,63.70000076,341.1000061,4001.800049,614.5,3045.699951,342
Nebraska,1997,1657000,438.3999939,3,24.5,66.19999695,344.7000122,3845.300049,592.2000122,2918.699951,334.3999939
Nebraska,1998,1663000,451.3999939,3.099999905,25.10000038,77.59999847,345.7000122,3953.800049,634,2971.699951,348
Nebraska,1999,1666000,430.2000122,3.599999905,24.79999924,75.90000153,325.8999939,3678.100098,609.7000122,2741.800049,326.5
Nebraska,2000,1711263,327.6000061,3.700000048,25.5,67,231.3999939,3767.899902,592,2870.300049,305.6000061
Nebraska,2001,1713235,304.2999878,2.5,25.20000076,65.80000305,210.8000031,4025.300049,569.7000122,3076.800049,378.7999878
Nebraska,2002,1727564,314.2000122,2.799999952,26.89999962,78.69999695,205.8999939,3946.5,597.9000244,2977.600098,371
Nebraska,2003,1739291,289,3.200000048,28.5,66.80000305,190.5,3711.399902,579.0999756,2780.199951,352.1000061
New Hampshire,1960,606921,13.30000019,1.299999952,4.099999905,3,4.900000095,676.4000244,182.6000061,436,57.79999924
New Hampshire,1961,621000,14.30000019,0.600000024,3.099999905,3.400000095,7.199999809,791,253.3000031,464.3999939,73.30000305
New Hampshire,1962,632000,28.20000076,2.400000095,3.5,3.5,18.79999924,971.5,281.7999878,604.5999756,85.09999847
New Hampshire,1963,627000,26.20000076,3.200000048,4.800000191,6.900000095,11.30000019,905.2999878,279.2999878,534.9000244,91.09999847
New Hampshire,1964,654000,22.79999924,0.899999976,3.799999952,6.599999905,11.5,943.9000244,279.3999939,580.5999756,83.90000153
New Hampshire,1965,669000,23.29999924,2.700000048,2.099999905,6.900000095,11.69999981,1028.400024,316.3999939,624.2000122,87.69999695
New Hampshire,1966,681000,38,1.899999976,4.400000095,10.30000019,21.39999962,1100,349.7999878,647.7000122,102.5
New Hampshire,1967,686000,31.79999924,2,3.400000095,6.099999905,20.29999924,1086.699951,342.6000061,632.4000244,111.8000031
New Hampshire,1968,702000,39.70000076,1.399999976,2.700000048,10.30000019,25.39999962,1258.099976,371.1000061,745.7000122,141.3000031
New Hampshire,1969,717000,45.29999924,2.5,4,10.5,28.29999924,1465.300049,463.2999878,858.7000122,143.1999969
New Hampshire,1970,737681,56,2,6,12.10000038,35.90000153,1666.199951,565.5999756,928.5999756,172
New Hampshire,1971,762000,76.09999847,2.200000048,8.300000191,16.10000038,49.5,1997.099976,666.9000244,1146.199951,184
New Hampshire,1972,771000,63.70000076,1.700000048,7,13.39999962,41.59999847,1927.5,596.5999756,1206.099976,124.8000031
New Hampshire,1973,791000,82,2.099999905,9.5,13.30000019,57.09999847,2247.300049,685,1373.300049,189
New Hampshire,1974,808000,91.5,3.5,8.399999619,25.89999962,53.70000076,3052.5,820.4000244,1973,259
New Hampshire,1975,818000,99.80000305,2.900000095,8.699999809,28.89999962,59.29999924,3246.800049,853.0999756,2135.699951,258.1000061
New Hampshire,1976,822000,86.30000305,3.299999952,9.699999809,24.79999924,48.40000153,3525.100098,937.5,2335.300049,252.3000031
New Hampshire,1977,849000,113.0999985,3.200000048,10.69999981,23.20000076,76,3679,1041.699951,2343.899902,293.3999939
New Hampshire,1978,871000,118.8000031,1.399999976,9.399999619,26.29999924,81.69999695,3948.699951,1159.699951,2483.399902,305.6000061
New Hampshire,1979,887000,139.8999939,2.400000095,17.10000038,28.60000038,91.80000305,4438.899902,1199,2915,324.8999939
New Hampshire,1980,919114,179.8000031,2.5,17.29999924,42,118,4499.799805,1312.900024,2877,309.8999939
New Hampshire,1981,935000,147.1000061,2.900000095,16.5,35.79999924,91.90000153,4174.799805,1186.099976,2747.800049,240.8999939
New Hampshire,1982,951000,124.8000031,2.200000048,16.20000076,33.90000153,72.59999847,3704.399902,945,2535.800049,223.6999969
New Hampshire,1983,959000,125.0999985,2,19.5,24.10000038,79.59999847,3231.199951,821.9000244,2227.199951,182.1000061
New Hampshire,1984,977000,133.8999939,1,20.70000076,23.20000076,88.90000153,3003.800049,735.9000244,2079.199951,188.6000061
New Hampshire,1985,998000,140.8000031,2.099999905,19.10000038,26.70000076,92.90000153,3111.100098,762.2999878,2150.199951,198.6000061
New Hampshire,1986,1027000,139.5,2.200000048,21.5,23.60000038,92.19999695,3190.600098,755,2207.899902,227.6999969
New Hampshire,1987,1057000,149.6000061,3,26.60000038,26.5,93.5,3222.100098,694.7999878,2310.899902,216.5
New Hampshire,1988,1097000,147.8999939,2.299999952,25.20000076,21.10000038,99.40000153,3186.100098,682.7000122,2275.699951,227.6999969
New Hampshire,1989,1107000,168.5,3.299999952,29.5,23.79999924,111.8000031,3427.699951,736.9000244,2446.899902,244
New Hampshire,1990,1109252,131.5,1.899999976,34.79999924,27.20000076,67.59999847,3513.699951,735.5,2534.199951,244
New Hampshire,1991,1105000,119.3000031,3.599999905,29.89999962,33,52.79999924,3328.5,735.4000244,2372.899902,220.3000031
New Hampshire,1992,1111000,125.6999969,1.600000024,38.20000076,33,52.90000153,2954.800049,621.9000244,2138.100098,194.8999939
New Hampshire,1993,1125000,137.8000031,2,44.40000153,27.29999924,64.09999847,2767.199951,515.0999756,2058,194
New Hampshire,1994,1137000,116.8000031,1.399999976,35.79999924,27.10000038,52.5,2624.199951,463.8999939,1957.800049,202.5
New Hampshire,1995,1148000,114.5,1.799999952,29,27.39999962,56.29999924,2540.899902,418.6000061,1977.199951,145.1000061
New Hampshire,1996,1162000,118.1999969,1.700000048,34.79999924,27.29999924,54.40000153,2705.300049,435.7000122,2118,151.6000061
New Hampshire,1997,1173000,113.1999969,1.399999976,33.70000076,23.39999962,54.79999924,2526.399902,393.2000122,1997.400024,135.8000031
New Hampshire,1998,1185000,107.1999969,1.5,33.79999924,21.5,50.40000153,2312.699951,325.1000061,1863.199951,124.4000015
New Hampshire,1999,1201000,96.5,1.5,28.70000076,21.39999962,44.90000153,2185.399902,307.8999939,1764.800049,112.6999969
New Hampshire,2000,1235786,175.3999939,1.799999952,42.20000076,36.70000076,94.69999695,2257.800049,404,1680,173.8000031
New Hampshire,2001,1259181,170.3000031,1.399999976,36.40000153,35.29999924,97.19999695,2151.300049,388.2999878,1593.099976,170
New Hampshire,2002,1274405,161.3000031,0.899999976,35,32.40000153,93,2059.800049,379.6000061,1527.599976,152.5
New Hampshire,2003,1287687,148.8000031,1.399999976,33.20000076,37.09999847,77.09999847,2053.899902,353.5,1551.5,148.8999939
New Jersey,1960,6066782,114.3000031,2.700000048,7.300000191,42.70000076,61.59999847,1376.5,423.6000061,756.5999756,196.3000031
New Jersey,1961,6244000,107,2.5,7.300000191,38,59.29999924,1431.400024,469.7000122,755,206.6000061
New Jersey,1962,6245000,126.0999985,3,8.199999809,45.09999847,69.80000305,1617.699951,510.2999878,873,234.3999939
New Jersey,1963,6470000,136.8000031,2.799999952,8.699999809,52,73.30000305,1762.300049,556.2999878,945.9000244,260.1000061
New Jersey,1964,6682000,156.5,3.099999905,9.100000381,57,87.19999695,1902.699951,600.7999878,1018.700012,283.2000122
New Jersey,1965,6774000,153.8999939,3.200000048,8.899999619,55.40000153,86.30000305,1892.699951,621.7000122,976.9000244,294.1000061
New Jersey,1966,6898000,161.8999939,3.5,9.300000191,63.70000076,85.40000153,2166.600098,712.9000244,1121.699951,332
New Jersey,1967,7003000,188.5,3.900000095,9.699999809,82.5,92.40000153,2549.100098,861.4000244,1262.5,425.2999878
New Jersey,1968,7078000,236.1000061,5.099999905,11.30000019,123.5999985,96.09999847,3018.199951,1011.900024,1487.800049,518.5
New Jersey,1969,7148000,241,5.199999809,12.80000019,135.1000061,87.90000153,2989.699951,953,1515.599976,521
New Jersey,1970,7168164,287.1000061,5.699999809,12.89999962,169.3999939,99,3288.199951,1041.400024,1689.400024,557.4000244
New Jersey,1971,7300000,362.2000122,5.800000191,14.5,220,121.8000031,3603.100098,1215.300049,1807.699951,580.0999756
New Jersey,1972,7367000,374.2999878,6.5,16.89999962,210.1000061,140.8000031,3465.699951,1194.300049,1685.300049,586.2000122
New Jersey,1973,7361000,391.8999939,7.400000095,18.79999924,206.1999969,159.3999939,3690.600098,1244.5,1873.400024,572.7000122
New Jersey,1974,7330000,403.3999939,6.800000191,19.70000076,216.6000061,160.3000031,4368.299805,1429.400024,2392.199951,546.7000122
New Jersey,1975,7316000,413,6.800000191,18.89999962,222.6000061,164.6000061,4731.299805,1521.199951,2672.5,537.7000122
New Jersey,1976,7336000,396.7999878,5.199999809,19.89999962,200.3000031,171.3999939,5003.700195,1504.199951,2988.899902,510.7000122
New Jersey,1977,7329000,392,5.599999905,21,180.3999939,185.1000061,4721.799805,1435.800049,2774.5,511.5
New Jersey,1978,7327000,423.5,5.400000095,23.60000038,192.6000061,201.8999939,4783.700195,1456.300049,2766.800049,560.5999756
New Jersey,1979,7332000,501.2000122,6.599999905,27.79999924,250,216.8000031,5319.399902,1601.5,3021.699951,696.2000122
New Jersey,1980,7342164,604.4000244,6.900000095,30.70000076,303.7000122,263,5797,1878.199951,3189.300049,729.5
New Jersey,1981,7401000,630.5999756,7.300000191,32.09999847,334.6000061,256.7000122,5549.200195,1733.199951,3132.600098,683.2999878
New Jersey,1982,7438000,607.4000244,6.5,28.89999962,307.6000061,264.3999939,5068.799805,1430.699951,3011.300049,626.7999878
New Jersey,1983,7468000,553.0999756,5.300000191,30.29999924,269,248.3999939,4610.299805,1237.199951,2768.899902,604.2999878
New Jersey,1984,7515000,527.7000122,5.300000191,32.5,242.3999939,247.3999939,4327.799805,1062.800049,2690.399902,574.5999756
New Jersey,1985,7562000,544.5,5.400000095,32.09999847,255,252,4549.899902,1056.900024,2828.699951,664.2999878
New Jersey,1986,7620000,572.5,5.199999809,33.20000076,268.7000122,265.3999939,4668.799805,1070.800049,2822.5,775.5
New Jersey,1987,7672000,541,4.599999905,33.40000153,232.8000031,270.2999878,4720.5,1008.799988,2866.300049,845.4000244
New Jersey,1988,7720000,582.7999878,5.300000191,33.70000076,245.1999969,298.6000061,4712.5,980.2000122,2837.899902,894.4000244
New Jersey,1989,7736000,609,5.099999905,31.70000076,273.2999878,299,4660.399902,976.5999756,2764.699951,919.2000122
New Jersey,1990,7730188,647.5999756,5.599999905,29.79999924,301,311.1000061,4799.700195,1017.200012,2843,939.5
New Jersey,1991,7760000,634.7999878,5.199999809,29.10000038,293.1000061,307.2999878,4796.5,1015.700012,2854.899902,925.9000244
New Jersey,1992,7789000,625.7999878,5.099999905,30.70000076,285.2000122,304.7999878,4438.5,969.4000244,2653.600098,815.5999756
New Jersey,1993,7879000,626.9000244,5.300000191,28.10000038,296,297.5,4174,974,2486.100098,714
New Jersey,1994,7904000,614.2000122,5,24.89999962,288,296.2000122,4046.800049,911.9000244,2474.899902,660
New Jersey,1995,7945000,599.7999878,5.099999905,24.29999924,283,287.3999939,4103.899902,875.2000122,2597.100098,631.5999756
New Jersey,1996,7988000,531.5,4.199999809,24.70000076,235.8000031,266.7000122,3801.399902,791.9000244,2428.199951,581.2999878
New Jersey,1997,8053000,492.6000061,4.199999809,21.5,210.6000061,256.3999939,3564.399902,756.2000122,2297,511.2000122
New Jersey,1998,8115000,440.2000122,4,20,186.1999969,230,3213.899902,671.0999756,2109.300049,433.6000061
New Jersey,1999,8143000,411.8999939,3.5,17.29999924,174.8999939,216.1000061,2988.199951,577.2000122,1976.900024,434.2000122
New Jersey,2000,8414350,383.7999878,3.400000095,16.10000038,161.1000061,203.1999969,2776.600098,522,1848.800049,405.8999939
New Jersey,2001,8484431,390.1000061,4,15.10000038,166.3000031,204.6999969,2835.199951,551.7000122,1839,444.3999939
New Jersey,2002,8575252,376.1000061,4,15.89999962,162.6999969,193.5,2655.5,511.8999939,1726.599976,417
New Jersey,2003,8638396,365.7999878,4.699999809,15.30000019,154.6999969,191,2544.399902,503,1641.300049,400.2000122
New Mexico,1960,951023,143,7.400000095,12.30000019,39.5,83.80000305,2243.600098,455.3999939,1524.800049,263.3999939
New Mexico,1961,983000,130,6.800000191,12.89999962,38.79999924,71.5,2062.399902,443.2000122,1398.199951,221
New Mexico,1962,1020000,131.1999969,6.300000191,12.5,41.09999847,71.40000153,2122.899902,515.2999878,1383.199951,224.3999939
New Mexico,1963,1018000,135.1999969,5.599999905,12.19999981,37.79999924,79.59999847,2287.100098,597.2000122,1457.900024,232
New Mexico,1964,1008000,160,5.599999905,12.30000019,47.20000076,94.90000153,2510.199951,672.7999878,1598,239.3999939
New Mexico,1965,1029000,198.8999939,6.300000191,13.80000019,43.59999847,135.1999969,2660.699951,735,1699.800049,225.8999939
New Mexico,1966,1022000,217.3000031,6.300000191,13.5,44.79999924,152.6999969,3046.300049,917.7999878,1856.300049,272.2000122
